"serverTime","source","sign","sourceTime","logLevel","process","message"
"Sun Jul 30 2017 19:45:45 GMT-0400 (EDT)","sign","ashmont","Sun Jul 30 2017 19:45:45 GMT-0400 (EDT)","3","helper/input/inputLoop","Failed to read data"
"Sun Jul 30 2017 19:45:48 GMT-0400 (EDT)","sign","ashmont","Sun Jul 30 2017 19:45:48 GMT-0400 (EDT)","3","helper/input/inputLoop","Failed to read data"
"Sun Jul 30 2017 19:45:52 GMT-0400 (EDT)","sign","ashmont","Sun Jul 30 2017 19:45:52 GMT-0400 (EDT)","3","helper/input/inputLoop","Failed to read data"
"Sun Jul 30 2017 19:45:56 GMT-0400 (EDT)","sign","ashmont","Sun Jul 30 2017 19:45:56 GMT-0400 (EDT)","3","helper/input/inputLoop","Failed to read data"
"Sun Jul 30 2017 19:46:00 GMT-0400 (EDT)","sign","ashmont","Sun Jul 30 2017 19:46:00 GMT-0400 (EDT)","3","helper/input/inputLoop","Failed to read data"
"Sun Jul 30 2017 19:46:04 GMT-0400 (EDT)","sign","ashmont","Sun Jul 30 2017 19:46:04 GMT-0400 (EDT)","3","helper/input/inputLoop","Failed to read data"
"Sun Jul 30 2017 19:46:06 GMT-0400 (EDT)","sign","ashmont","Sun Jul 30 2017 19:46:06 GMT-0400 (EDT)","3","helper/input/inputLoop","Failed to read data"
"Sun Jul 30 2017 19:46:08 GMT-0400 (EDT)","sign","ashmont","Sun Jul 30 2017 19:46:08 GMT-0400 (EDT)","3","helper/input/inputLoop","Failed to read data"
"Sun Jul 30 2017 19:46:12 GMT-0400 (EDT)","sign","ashmont","Sun Jul 30 2017 19:46:12 GMT-0400 (EDT)","3","helper/input/inputLoop","Failed to read data"
"Sun Jul 30 2017 19:46:16 GMT-0400 (EDT)","sign","ashmont","Sun Jul 30 2017 19:46:16 GMT-0400 (EDT)","3","helper/input/inputLoop","Failed to read data"
"Sun Jul 30 2017 19:46:19 GMT-0400 (EDT)","sign","ashmont","Sun Jul 30 2017 19:46:19 GMT-0400 (EDT)","3","helper/input/inputLoop","Failed to read data"
"Sun Jul 30 2017 19:46:23 GMT-0400 (EDT)","sign","ashmont","Sun Jul 30 2017 19:46:23 GMT-0400 (EDT)","3","helper/input/inputLoop","Failed to read data"
"Sun Jul 30 2017 19:46:27 GMT-0400 (EDT)","sign","ashmont","Sun Jul 30 2017 19:46:27 GMT-0400 (EDT)","3","helper/input/inputLoop","Failed to read data"
"Sun Jul 30 2017 19:46:31 GMT-0400 (EDT)","sign","ashmont","Sun Jul 30 2017 19:46:31 GMT-0400 (EDT)","3","helper/input/inputLoop","Failed to read data"
"Sun Jul 30 2017 19:46:35 GMT-0400 (EDT)","sign","ashmont","Sun Jul 30 2017 19:46:35 GMT-0400 (EDT)","3","helper/input/inputLoop","Failed to read data"
"Sun Jul 30 2017 19:46:39 GMT-0400 (EDT)","sign","ashmont","Sun Jul 30 2017 19:46:39 GMT-0400 (EDT)","3","helper/input/inputLoop","Failed to read data"
"Sun Jul 30 2017 19:46:43 GMT-0400 (EDT)","sign","ashmont","Sun Jul 30 2017 19:46:43 GMT-0400 (EDT)","3","helper/input/inputLoop","Failed to read data"
"Sun Jul 30 2017 19:46:47 GMT-0400 (EDT)","sign","ashmont","Sun Jul 30 2017 19:46:47 GMT-0400 (EDT)","3","helper/input/inputLoop","Failed to read data"
"Sun Jul 30 2017 19:46:50 GMT-0400 (EDT)","sign","ashmont","Sun Jul 30 2017 19:46:50 GMT-0400 (EDT)","3","helper/input/inputLoop","Failed to read data"
"Sun Jul 30 2017 19:46:54 GMT-0400 (EDT)","sign","ashmont","Sun Jul 30 2017 19:46:54 GMT-0400 (EDT)","3","helper/input/inputLoop","Failed to read data"
"Sun Jul 30 2017 19:46:58 GMT-0400 (EDT)","sign","ashmont","Sun Jul 30 2017 19:46:58 GMT-0400 (EDT)","3","helper/input/inputLoop","Failed to read data"
"Sun Jul 30 2017 19:47:02 GMT-0400 (EDT)","sign","ashmont","Sun Jul 30 2017 19:47:02 GMT-0400 (EDT)","3","helper/input/inputLoop","Failed to read data"
"Sun Jul 30 2017 19:47:06 GMT-0400 (EDT)","sign","ashmont","Sun Jul 30 2017 19:47:06 GMT-0400 (EDT)","3","helper/input/inputLoop","Failed to read data"
"Sun Jul 30 2017 19:47:06 GMT-0400 (EDT)","sign","ashmont","Sun Jul 30 2017 19:47:06 GMT-0400 (EDT)","3","helper/input/inputLoop","Failed to read data"
"Sun Jul 30 2017 19:47:10 GMT-0400 (EDT)","sign","ashmont","Sun Jul 30 2017 19:47:10 GMT-0400 (EDT)","3","helper/input/inputLoop","Failed to read data"
"Sun Jul 30 2017 19:47:14 GMT-0400 (EDT)","sign","ashmont","Sun Jul 30 2017 19:47:14 GMT-0400 (EDT)","3","helper/input/inputLoop","Failed to read data"
"Sun Jul 30 2017 19:47:18 GMT-0400 (EDT)","sign","ashmont","Sun Jul 30 2017 19:47:18 GMT-0400 (EDT)","3","helper/input/inputLoop","Failed to read data"
"Sun Jul 30 2017 19:47:22 GMT-0400 (EDT)","sign","ashmont","Sun Jul 30 2017 19:47:22 GMT-0400 (EDT)","3","helper/input/inputLoop","Failed to read data"
"Sun Jul 30 2017 19:47:26 GMT-0400 (EDT)","sign","ashmont","Sun Jul 30 2017 19:47:26 GMT-0400 (EDT)","3","helper/input/inputLoop","Failed to read data"
"Sun Jul 30 2017 19:47:30 GMT-0400 (EDT)","sign","ashmont","Sun Jul 30 2017 19:47:30 GMT-0400 (EDT)","3","helper/input/inputLoop","Failed to read data"
"Sun Jul 30 2017 19:47:33 GMT-0400 (EDT)","sign","ashmont","Sun Jul 30 2017 19:47:33 GMT-0400 (EDT)","3","helper/input/inputLoop","Failed to read data"
